datetime,time [d],exfiltration [mol d^-1],infiltration [mol d^-1],net exchange flux [mol d^-1],watershed boundary discharge [mol d^-1],net runoff [mol d^-1],net groundwater flux [mol d^-1],total evapotranspiration [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface air temperature [K],incoming shortwave radiation [W m^-2],incident shortwave radiation [W m^-2],surface water content [mol],subsurface water content [mol],snow water content [mol],canopy water content [mol],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],snowmelt [m d^-1],max ponded depth [m],SWE [m],canopy interception [m d^-1],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],exfiltration [m d^-1],canopy water content [m],total water content [m]
2015-10-31,13078.0,8846801186.256,-38689763224.25,-29842962037.99,4980277922.131,4980277922.131,5.10386481829e-08,0.000131371574259,0.0,0.01254137686393,274.4013283574,31.36376651558,30.77901000926,50795116248.91,10259389823360.0,0.0,213043053.7803,0.0,0.000131371574259,0.0,0.0,0.0008118172903938,0.01253719405741,0.0,0.0,4.893101822764,0.0,0.0008160000969125,9.196152825747748e-13,1.729922783227919e-20,12.541376863930001,0.0,0.0,89734.73733569369,0.0016880337844033953,0.131371574259,0.0,0.017216684219536326,3.4773554608747252,0.0029985674534224018,7.220959913010984e-05,3.4946443546933916
2015-11-01,13079.0,10105030125.39,-25172580579.39,-15067550453.99,6898848996.859,6898848996.859,3.747946527545e-07,0.0001156080135168,0.0,0.00729731430211,274.4299922268,117.4430757936,116.4638162979,50051049110.99,10274457090700.0,121553.3081543,179367318.1776,0.0,0.0001084953473488,9.593256063692e-08,7.016733607375e-06,0.0004758910704865,0.007301671007061,4.119972699889e-08,0.0,4.885502700914,4.119972699889e-08,0.000471493165809,6.753056806387387e-12,1.2703428321779783e-19,7.29731430211,0.0,0.0,124303.585528991,0.002338321347177449,0.1156080135168,4.11997269989018e-08,0.01696448735696929,3.4824624160901236,0.0034250362150017614,6.0795420985676044e-05,3.4994877400678055
2015-11-02,13080.0,10094626591.67,-6590464305.187,3504162286.48,4380753894.363,4380753894.363,2.82759418387e-08,0.0001534847190996,0.0,0.0,274.3989197757,152.7116477782,152.2958895029,48953161960.5,10270790543900.0,170493.463779,110179270.659,0.0,7.537012760598e-05,5.503936028712e-05,2.307523120648e-05,3.799973727523e-07,3.633994485275e-07,1.659792422484e-08,0.0,4.872715973885,5.778768401658e-08,0.0,5.094764295261261e-13,9.583952111878861e-21,0.0,0.0,0.0,78932.50260113513,0.001484828897194821,0.1534847190996,5.7787684016590596e-08,0.016592365433159766,3.4812196631820993,0.00342151000287643,3.7344568741203195e-05,3.4978494309716845
2015-11-03,13081.0,9764871388.755,-6506997787.237,3257873601.518,3469815118.335,3469815118.335,-3.534030665359e-07,0.0001110859148678,0.0,0.0,277.10090556,143.0757905798,142.5210057207,48676753772.74,10267288009530.0,167809.845861,91569972.99344,0.0,2.209355271891e-05,8.29262444157e-05,6.066117733228e-06,2.420696484055e-07,2.416437147516e-07,4.259336538636e-10,1.337564194738e-09,4.8701485588,5.687808865246e-08,0.0,-6.3676228204666664e-12,-1.1978374001447313e-19,0.0,0.0,1.337564194738e-06,62519.191321351354,0.0011760719455746632,0.1110859148678,5.6878088652467636e-08,0.016498678621596256,3.4800325012525772,0.0033097415570574186,3.1037064691300054e-05,3.496562273816953
2015-11-04,13082.0,9588293213.354,-9755892192.168,-167598978.8144,3351293204.132,3351293204.132,1.046437185112e-07,0.000128373457127,3.632402161721e-06,0.00133261512978,274.8874536712,100.0367396067,98.68190572608,48716218952.06,10267368261160.0,10826940.66351,173542341.7991,0.0,8.990992329803e-05,2.960576866611e-05,8.857765162884e-06,4.647888048341e-05,0.001295992428495,3.613120553429e-06,2.754042425696e-10,4.870669615935,3.669723237839e-06,8.312086337667e-05,1.885472405607207e-12,3.546832826086974e-20,1.33261512978,0.0036324021617209997,2.754042425696e-07,60383.66133571171,0.0011358996904324806,0.128373457127,3.669723237838023e-06,0.01651205509516687,3.4800597020363107,0.003249891498421001,5.8821081988134236e-05,3.4966342479367034
2015-11-05,13083.0,9536333778.842,-9173583656.596,362750122.2465,3457823384.701,3457823384.701,-3.330216106443e-07,0.0001744263186851,0.002569004341204,0.001137905296137,271.4814861793,119.2426171854,118.3769973,48528478091.78,10267000459740.0,7514468623.193,181011245.8467,0.0,0.0001374759065005,1.712384021556e-06,3.523802816306e-05,0.0001885084094408,0.001122897011108,0.002543312885406,8.726603532436e-10,4.870727835605,0.002546981735983,0.0002292081502675,-6.000389380978379e-12,-1.1287557411323624e-19,1.137905296137,2.5690043412040002,8.726603532436e-07,62303.12404866667,0.0011720074231073914,0.1744263186851,0.0025469817359834077,0.016448421514908763,3.4799350380652196,0.003232280175871109,6.135261989865738e-05,3.4989917939360105
2015-11-06,13084.0,9362187642.427,-6704052241.659,2658135400.769,3299506297.935,3299506297.935,2.651605625603e-07,0.0001392289270969,0.001690489378216,0.0001613288109065,271.8478544878,175.9968011748,176.1546863156,48285783005.33,10264204531120.0,12367197258.48,120054439.8104,0.0,2.332999016203e-05,4.670413359243e-05,6.919480334249e-05,6.515382422313e-05,0.0001584586412195,0.001644801758254,0.0,4.868782588975,0.004191783494237,0.000113711613873,4.777667793879279e-12,8.987449995595305e-20,0.1613288109065,1.690489378216,0.0,59450.56392675675,0.0011183468452665905,0.13922892709690002,0.004191783494235719,0.01636616154636046,3.478987375697148,0.00317325444150686,4.0691695029112985e-05,3.4995860124327733
2015-11-07,13085.0,9352105503.699,-14189875386.67,-4837769882.975,3410169131.642,3410169131.642,5.786654562371e-07,8.657504997563e-05,0.0,0.003077648341798,274.9636999583,100.4590898634,99.44827819474,48942519853.09,10268905619370.0,12366758859.23,177187666.0052,0.0,3.191418022651e-06,4.632722435386e-05,3.705640759912e-05,0.0001315420808449,0.003021226535164,0.0,1.485926617873e-07,4.874091382318,0.004191634901575,0.0001879638874792,1.0426404616884684e-11,1.9613500597120603e-19,3.077648341798,0.0,0.0001485926617873,61444.48885841442,0.0011558553146524318,0.08657504997563001,0.004191634901575505,0.01658875835798721,3.480580779903407,0.003169837164186596,6.005664163183526e-05,3.5014212298046012
2015-11-08,13086.0,9531897701.706,-11321379862.07,-1789482160.368,3988309137.267,3988309137.267,-4.31671968101e-08,3.029080308618e-05,0.0,0.001887025260665,273.1377873708,117.7805283788,117.2288610625,48673863761.33,10270682836560.0,12367851426.57,157228340.749,0.0,5.760917442253e-06,4.157138085016e-06,2.037274755891e-05,0.000100907626609,0.001873033319195,3.845415713561e-07,1.422276257132e-08,4.873541693216,0.004192005220384,0.0001145150265068,-7.777873299117118e-13,-1.463124904528623e-20,1.887025260665,0.0,1.4222762571320001e-05,71861.42589670271,0.0013518122224533895,0.030290803086180002,0.004192005220383108,0.01649769907046002,3.481183156458661,0.0032307765955101597,5.329155424652221e-05,3.50192615230375
2015-11-09,13087.0,9367600772.011,-6308180731.513,3059420040.498,3449364695.399,3449364695.399,-7.041364149686e-08,0.0001060580966257,0.0,0.0,275.4418650487,149.7359613118,149.7261739226,48277223145.12,10267394851250.0,12355455268.31,91980685.5926,0.0,6.776586242337e-06,7.74707936607e-05,2.181071672269e-05,3.054327508459e-07,2.770938687104e-07,2.833888213549e-08,4.229938526261e-06,4.869550665912,0.00418780362074,0.0,-1.2687142612046848e-12,-2.38662595919365e-20,0.0,0.0,0.004229938526261,62150.71523241442,0.0011691404037287947,0.1060580966257,0.004187803620740103,0.01636326023574082,3.480068714579577,0.003175089187631477,3.1176273135869256e-05,3.5006509547091937
2015-11-10,13088.0,9189904050.701,-6773581945.705,2416322104.996,3158699872.687,3158699872.687,-1.006997359868e-07,0.0001669939546351,0.0,0.0,276.2862880826,158.3454887425,158.5223059303,48208133414.73,10264512616770.0,11677713210.21,69608749.37579,0.0,1.707922896814e-06,0.0001579179726269,7.368059111363e-06,1.982606479911e-07,1.982606479911e-07,0.0,0.0002297163951619,4.868668987107,0.003958087225578,0.0,-1.81440965741982e-12,-3.413154026422013e-20,0.0,0.0,0.2297163951619,56913.51121958558,0.0010706213956840516,0.1669939546351,0.003958087225576686,0.016339842707466867,3.479091799384705,0.003114860004915375,2.359344648503565e-05,3.4994133227642337
2015-11-11,13089.0,9103464239.366,-7914577902.577,1188886336.789,3132014397.916,3132014397.916,-7.91615611722e-08,0.0001492693705548,0.0,0.0,277.6858463981,145.1954568342,145.3117502671,48271210595.47,10262894071720.0,9666385749.258,63967958.61487,0.0,1.923889995392e-06,0.0001456301077975,1.715372761865e-06,1.877461450675e-07,1.877461450675e-07,0.0,0.0006817267547469,4.869094410252,0.003276360470831,0.0,-1.426334435535135e-12,-2.6831311781012438e-20,0.0,0.0,0.6817267547468999,56432.69185434234,0.0010615765223515572,0.1492693705548,0.0032763604708311352,0.01636122231996618,3.478543203750346,0.0030855617761553823,2.1681536040666466e-05,3.498202468077184
2015-11-12,13090.0,9169288538.751,-12138717816.97,-2969429278.222,3345566860.954,3345566860.954,1.554242495034e-07,7.109696789146e-05,0.0,0.001882315172356,276.4106717783,109.7533006898,110.0244321588,48716111786.98,10265741360970.0,8276910666.273,159401446.9711,0.0,1.821971273331e-05,4.139853481871e-05,1.147872033944e-05,6.621716805991e-05,0.001838490455126,0.0,0.0004709538140918,4.872778690568,0.002805406656739,0.00011004188529,2.800436927989189e-12,5.268006889965302e-20,1.8823151723559999,0.0,0.47095381409180004,60280.48398115316,0.0011339587825360362,0.07109696789146,0.002805406656739213,0.01651201877223904,3.4795082744799553,0.0031078725071896495,5.40281148918029e-05,3.4988797280238253
2015-11-13,13091.0,9269796642.866,-9308855321.289,-39058678.42295,3681054693.007,3681054693.007,-4.632638307246e-07,1.687190744502e-05,0.007739748243517,0.001172647857251,270.7945157069,76.06883528851,75.23754638734,48447393933.46,10265779250640.0,31052221031.41,177372820.1403,0.0,9.540116762944e-06,3.963092703204e-07,6.935481411759e-06,0.0004911398886926,0.001169452749932,0.007729463878825,9.916105039663e-06,4.871917028739,0.01052495443052,0.0005046193607036,-8.347096049091893e-12,-1.5702035299681633e-19,1.172647857251,7.739748243517,0.009916105039663,66325.3097839099,0.0012476702668379799,0.01687190744502,0.010524954430525646,0.016420938550952908,3.4795211169445808,0.0031419390950398027,6.0119398457911555e-05,3.506527129324517
2015-11-14,13092.0,9146010837.822,-6140760326.353,3005250511.469,3290817109.813,3290817109.813,8.697364151996e-08,5.293572034155e-07,0.008542059280937,0.0,269.5750494344,68.93752700343,68.06599176185,48161827335.11,10262773999940.0,56266189934.43,163843203.7926,0.0,0.0,0.0,5.293572034155e-07,0.0004812253283482,0.0,0.008546115701306,0.0,4.868726167894,0.01907107013183,0.0004771689079795,1.5670926399992794e-12,2.94791671336009e-20,0.0,8.542059280937,0.0,59294.001978612614,0.0011154016997670206,0.0005293572034155,0.019071070131832252,0.016324147553894316,3.4785025061779686,0.0030999826773034944,5.55336203463234e-05,3.5139532574840415
2015-11-15,13093.0,9086230117.761,-6119501444.036,2966728673.725,3049275822.034,3049275822.034,-1.923380131153e-07,2.86631294863e-06,0.005275129256454,0.0,265.9198137778,98.47883170481,98.14941918953,48079280186.8,10259807271140.0,71824061370.0,160953421.9793,0.0,0.0,0.0,2.86631294863e-06,0.0002886210938147,0.0,0.005273242378695,0.0,4.867807844749,0.02434431251053,0.0002905079715734,-3.4655497858612613e-12,-6.519175621121284e-20,0.0,5.275129256454,0.0,54941.90670331531,0.001033532803999695,0.0028663129486300003,0.024344312510524532,0.016296168718710393,3.4774969521663524,0.0030797203793561235,5.455414703044113e-05,3.5181919875426177
2015-11-16,13094.0,9052902872.109,-6124800892.43,2928101979.68,2959546177.507,2959546177.507,-2.572581863981e-07,3.956123901838e-05,0.001492492349344,0.0,266.7286744502,165.8866639663,167.3499266099,48047835988.98,10256835844560.0,76189475253.29,125508437.9624,0.0,0.0,1.468453316726e-05,2.487670585113e-05,6.87152757438e-05,0.0,0.00147962949721,0.0,4.867271987962,0.02582394200774,8.157812787762e-05,-4.6352826378036035e-12,-8.719603940667714e-20,0.0,1.4924923493439999,0.0,53325.156351477475,0.001003119507032671,0.039561239018380004,0.025823942007736213,0.0162855109062201,3.4764898058718403,0.0030684243196820848,4.2540293297040635e-05,3.5186417990790932
2015-11-17,13095.0,8993873256.978,-6128291834.697,2865581422.281,2893042233.48,2893042233.48,4.058676038064e-07,0.0001316586002013,0.0,0.0,270.6033864717,156.4122735375,157.5906628079,48020375177.78,10253634922580.0,76189825872.19,72059892.46246,0.0,0.0,0.0001136613929408,1.799720726052e-05,1.188400657071e-07,0.0,1.188400657071e-07,0.0,4.866748082266,0.0258240608478,0.0,7.312929798313513e-12,1.3756626395799645e-19,0.0,0.0,0.0,52126.88708972973,0.0009805784147344297,0.1316586002013,0.025824060847800544,0.016276203237496085,3.475404873559234,0.0030484166040125106,2.442424597161035e-05,3.5175295618905023
2015-11-18,13096.0,8943122235.949,-6123890138.713,2819232097.236,2836908386.776,2836908386.776,-2.841688765841e-07,0.0001141631346046,0.0,0.0,271.2664386437,152.3028187306,153.5376482781,48002698888.24,10250489997110.0,76190063319.33,60695559.86294,0.0,0.0,0.0001103916960349,3.771438569672e-06,8.048120850347e-08,0.0,8.048120850347e-08,0.0,4.8662923749,0.02582414132901,0.0,-5.120159938452252e-12,-9.631724808334946e-20,0.0,0.0,0.0,51115.466428396394,0.0009615522015056851,0.11416313460460001,0.02582414132901075,0.0162702119706646,3.474338920910447,0.0030312148655895943,2.0572377127114563e-05,3.5164538465872495
2015-11-19,13097.0,8917533957.055,-6135099721.287,2782434235.767,2784668167.648,2784668167.648,-8.435958583819e-09,2.886473864209e-05,0.004164959916015,0.0,270.6859823985,104.4931168827,104.4505426402,48000464956.35,10247663934970.0,88340749397.24,156535487.8035,0.0,0.0,1.478755352837e-05,1.407718511372e-05,0.0001733639483756,0.0,0.004118398395408,0.0,4.86593832097,0.02994253972442,0.0002199254689828,-1.5199925376250448e-13,-2.8593149450625623e-21,0.0,4.164959916015,0.0,50174.20121888288,0.0009438457087814864,0.02886473864209,0.02994253972441913,0.016269454793542897,3.4733810449758646,0.0030225418798781214,5.305671611139922e-05,3.5196460962099376
2015-11-20,13098.0,8896863955.419,-6184403792.738,2712460162.681,2740201010.325,2740201010.325,1.824051869895e-07,3.131121652735e-05,0.001514530878551,0.0,265.8499517262,132.618281845,133.5120285875,47972724108.71,10244937967060.0,92750293147.96,136505368.4211,0.0,0.0,4.578292771423e-06,2.673292375593e-05,5.970196612776e-05,0.0,0.001494587037393,0.0,4.865604466888,0.03143712676181,7.964580728535e-05,3.286579945756757e-12,6.182508745555016e-20,0.0,1.514530878551,0.0,49372.99117702703,0.00092877384632095,0.03131121652735,0.031437126761809854,0.016260052208234108,3.4724570953491116,0.0030155359132170664,4.626763350360432e-05,3.520200541952659
2015-11-21,13099.0,8914425575.448,-6265308954.387,2649116621.061,2705063180.167,2705063180.167,2.525544440057e-07,5.797918592384e-05,0.0,0.0,267.3762815256,156.5586911858,158.3543606478,47916777549.6,10242159034570.0,92750834287.08,94722280.21594,0.0,0.0,4.400016171776e-05,1.397902420609e-05,1.834156900562e-07,0.0,1.834156900562e-07,0.0,4.865258336197,0.0314373101775,0.0,4.550530522625225e-12,8.5601735595595e-20,0.0,0.0,0.0,48739.877120126126,0.0009168641004503916,0.05797918592384,0.03143731017750089,0.016241089474953875,3.4715151937120856,0.003021488313541167,3.210551933853025e-05,3.5192256988838793
2015-11-22,13100.0,8936561025.789,-6337656256.728,2598904769.06,2659826835.701,2659826835.701,3.562612442093e-07,9.367152449489e-05,0.0,0.0,268.9396352429,156.0021449996,157.8933655762,47855855482.96,10239303309840.0,92751167934.6,74845577.6123,0.0,0.0,8.704748704983e-05,6.624037445065e-06,1.130877200392e-07,0.0,1.130877200392e-07,0.0,4.8648879149,0.03143742326522,0.0,6.419121517284684e-12,1.2075250130650607e-19,0.0,0.0,0.0,47924.807850468474,0.000901531526860032,0.09367152449489,0.03143742326522303,0.01622044032478356,3.4705472638297445,0.0030289909847962286,2.5368436380090342e-05,3.5182304958561312
2015-11-23,13101.0,8872482782.519,-6327844867.925,2544637914.594,2611212968.772,2611212968.772,-4.270474970788e-07,0.0001234295706565,0.0,0.0,271.3672317337,151.8187567786,153.6103731209,47789280428.78,10236404763580.0,92751471855.37,64291785.97783,0.0,0.0,0.0001199551260642,3.47444459233e-06,1.030120277212e-07,0.0,1.030120277212e-07,0.0,4.864511346815,0.03143752627725,0.0,-7.694549496915315e-12,-1.4474505517263844e-19,0.0,0.0,0.0,47048.88232021622,0.0008850541633374095,0.12342957065649998,0.03143752627725078,0.016197875130147546,3.4695648198599423,0.0030072720684674197,2.179129528252758e-05,3.517222012562623
2015-11-24,13102.0,8798357534.496,-6290578931.364,2507778603.132,2570283669.308,2570283669.308,3.499172973607e-07,4.322043297366e-05,0.008018196550129,0.0,271.2334679077,106.5721495128,106.8255340645,47726775362.61,10233872915670.0,116210293420.8,158451011.9918,0.0,0.0,8.158124665958e-06,3.50623083077e-05,0.0003523502412528,0.0,0.00795121958331,0.0,4.864204609998,0.03938874586056,0.0004193272080717,6.304816168661262e-12,1.1860226054196777e-19,0.0,8.018196550129,0.0,46311.41746500901,0.0008711814354801592,0.04322043297366,0.03938874586055322,0.01617668943227264,3.4687066659826136,0.002982147783257536,5.3705970951239306e-05,3.5243258072463908
2015-11-25,13103.0,8716827564.383,-6250016121.069,2466811443.314,2535088756.838,2535088756.838,-5.872570994814e-07,5.783378944125e-06,0.01194160607514,0.0,270.0882982771,72.77084551057,72.40303631223,47658498049.08,10231406103780.0,151423227906.0,160282254.0969,0.0,0.0,0.0,5.783378944125e-06,0.0006151381449526,0.0,0.01193520200847,0.0,4.863910759761,0.05132394786903,0.0006215422116199,-1.0581208999664866e-11,-1.9904708924982639e-19,0.0,11.941606075140001,0.0,45677.27489798198,0.0008592523419200432,0.005783378944125,0.05132394786903211,0.01615354726756838,3.4678705556539944,0.0029545137142067764,5.432665891065907e-05,3.5354023774495054
2015-11-26,13104.0,8630878465.627,-6202197197.721,2428681267.906,2501170060.461,2501170060.461,-1.503383135206e-07,2.577369076422e-06,0.003089624630586,0.0,268.0934885941,90.14131617818,90.43093017625,47586009256.53,10228977400640.0,160550877784.0,140501871.4638,0.0,0.0,7.649677751845e-09,2.56971939867e-06,0.0001642603155473,0.0,0.003093759345798,0.0,4.863625973193,0.05441770721483,0.0001601256003352,-2.7087984418126126e-12,-5.0956222982113183e-20,0.0,3.089624630586,0.0,45066.127215513516,0.0008477558137538404,0.002577369076422,0.054417707214831176,0.016128977648617746,3.467047362045785,0.002925381809379852,4.7622222998614257e-05,3.5376416691322325
2015-11-27,13105.0,8540775157.213,-6148209381.883,2392565775.33,2468615565.973,2468615565.973,-2.54757360041e-07,6.082356722774e-07,0.005071765670753,0.0,268.9343777095,52.81274656994,52.51559727768,47509959465.88,10226584834810.0,175503426007.6,149605275.5064,0.0,0.0,0.0,6.082356722774e-07,0.0002591310319106,0.0,0.005068071894578,0.0,4.863352324359,0.0594857791094,0.0002628248080847,-4.590222703441441e-12,-8.63484000890093e-20,0.0,5.071765670753,0.0,44479.559747261264,0.0008367216732120603,0.0006082356722774,0.05948577910941286,0.016103201051825118,3.466236416950833,0.00289484186139553,5.070776437145554e-05,3.5418761048764424
2015-11-28,13106.0,8439277204.072,-6081648389.967,2357628814.105,2437345940.297,2437345940.297,-6.641440414997e-07,3.985044416966e-06,0.001690588556918,0.0,270.4055997166,111.2737973105,111.9842285521,47430242339.69,10224225949070.0,180493713855.7,136632475.4348,0.0,0.0,4.260275456031e-07,3.559016871363e-06,8.808704674017e-05,0.0,0.001691426585672,0.0,4.863088147042,0.06117720569508,8.724901798562e-05,-1.19665593063009e-11,-2.251074332177029e-19,0.0,1.690588556918,0.0,43916.143068414414,0.000826123030848714,0.003985044416966,0.0611772056950774,0.016076181434786018,3.4654368875099206,0.0028604397704623213,4.631071562406326e-05,3.542736585355408
2015-11-29,13107.0,8295002895.793,-5977730311.228,2317272584.565,2400847938.516,2400847938.516,2.67545278413e-07,8.741309235415e-07,0.005141813663343,0.0,267.0182461651,109.6395408081,110.3303337112,47346666985.74,10221908676130.0,195652906794.1,144972256.5993,0.0,0.0,0.0,8.741309235415e-07,0.0002569287718532,0.0,0.005138112817066,0.0,4.862841829434,0.06631531851214,0.0002606296181305,4.820635647081081e-12,9.068278435061942e-20,0.0,5.141813663343,0.0,43258.5214147027,0.0008137522633869693,0.0008741309235415,0.06631531851215473,0.01604785409578669,3.4646514624650613,0.0028115389038030213,4.913743183956782e-05,3.5470637725048424
2015-11-30,13108.0,8183944048.838,-5895193565.852,2288750482.986,2373858630.859,2373858630.859,-1.654440182615e-08,1.61008234145e-05,0.0,0.0,264.2365492717,147.6810376172,150.3016832306,47261558837.87,10219590067410.0,195659208881.8,121025713.9772,0.0,0.0,1.012034672912e-05,5.980476685373e-06,2.136052873535e-06,0.0,2.136052873535e-06,0.0,4.862611005217,0.06631745456502,0.0,-2.980973302009009e-13,-5.6076206312069816e-21,0.0,0.0,0.0,42772.227583045045,0.0008046044078144476,0.0161008234145,0.06631745456502491,0.01601900722595757,3.463865584665997,0.0027738962082249586,4.102090228081895e-05,3.5462430673592604
2015-12-01,13109.0,8100371646.309,-5834392131.867,2265979514.442,2354695507.095,2354695507.095,-4.896905120828e-07,7.631849857805e-05,0.0,0.0,269.9633385002,144.8193192353,147.2464412506,47172842845.21,10217135771080.0,195659658389.9,83727616.18955,0.0,0.0,6.382890156653e-05,1.248959701152e-05,1.523579446018e-07,0.0,1.523579446018e-07,0.0,4.86237407102,0.06631760692296,0.0,-8.82325246996036e-12,-1.6597750993459967e-19,0.0,0.0,0.0,42426.94607378378,0.0007981091879022032,0.07631849857805001,0.06631760692295975,0.0159889374998964,3.4630337164074874,0.00274556986959116,2.8378947324900604e-05,3.5453686397776685
2015-12-02,13110.0,7990814268.583,-5756206638.754,2234607629.829,2327134023.08,2327134023.08,-1.742541282352e-07,8.476374239963e-05,0.0,0.0,270.5655583863,139.453376456,141.7192189703,47080316451.96,10214661884530.0,195660077980.3,72504841.74764,0.0,0.0,8.110205720749e-05,3.661685192131e-06,1.422175244189e-07,0.0,1.422175244189e-07,0.0,4.86213318971,0.06631774914048,0.0,-3.1397140222558554e-12,-5.906233751045711e-20,0.0,0.0,0.0,41930.342758198196,0.0007887673967626223,0.08476374239963,0.06631774914047892,0.015957576262592567,3.4621952081674903,0.0027084360875364835,2.4575058724929268e-05,3.5444951086292864
2015-12-03,13111.0,7880991547.718,-5673628889.031,2207362658.687,2300863699.642,2300863699.642,-3.304085102291e-07,3.571085299755e-05,0.0,0.0,270.5188883888,123.4782995288,124.9167517174,46986815411.01,10212349824660.0,195660499784.7,71421121.90677,0.0,0.0,3.5486439486e-05,2.244135115544e-07,1.429679214739e-07,0.0,1.429679214739e-07,0.0,4.861902931096,0.06631789210841,0.0,-5.953306490614415e-12,-1.119898802118387e-19,0.0,0.0,0.0,41457.003597153154,0.0007798632363555314,0.03571085299755,0.06631789210841942,0.015925884674599232,3.4614115500598213,0.0026712123690987182,2.420773872134319e-05,3.543679534581561
2015-12-04,13112.0,7769277726.59,-5592701057.357,2176576669.233,2274218826.926,2274218826.926,8.080349702278e-07,1.589407416591e-05,0.003417244805262,0.0,270.9665155697,86.17697940582,86.09038302449,46889173253.31,10210153125030.0,205647746182.0,139448037.3855,0.0,0.0,6.820704021205e-06,9.073370144703e-06,0.0001358678079139,0.0,0.003385114163399,0.0,4.861661987007,0.06970300627181,0.0001679984497764,1.4559188652753152e-11,2.7387835579671493e-19,0.0,3.4172448052620004,0.0,40976.91580046847,0.0007708321248334478,0.01589407416591,0.06970300627180526,0.015892789481207068,3.460666992577768,0.0026333476741565182,4.726503258572163e-05,3.5463100533633662
2015-12-05,13113.0,7673176532.1,-5529372873.918,2143803658.182,2246309100.289,2246309100.289,1.717507167551e-06,5.147082326256e-06,0.001553293093301,0.0,269.3976371624,106.9934916666,107.9836874455,46786667811.21,10208008000170.0,210225969304.1,130107055.5965,0.0,0.0,4.477623854991e-07,4.699319940757e-06,7.453016972976e-05,0.0,0.001551759846244,0.0,4.861407476937,0.07125476611805,7.606341678702e-05,3.0946075091009005e-11,5.821382198165628e-19,0.0,1.553293093301,0.0,40474.037843045044,0.0007613722990539738,0.005147082326256,0.07125476611803785,0.01585804590824679,3.4599399160386555,0.00260077478052346,4.409896573446005e-05,3.547096827030675
2015-12-06,13114.0,7597667527.42,-5486695986.828,2110971540.592,2218899389.993,2218899389.993,3.700798636815e-07,7.345399243921e-06,0.0,0.0,268.9615854208,96.7184418919,97.29191364987,46678739961.8,10205885918290.0,210226820983.6,118705806.5394,0.0,0.0,3.765951318447e-06,3.579447925474e-06,2.849354672337e-07,0.0,2.849354672337e-07,0.0,4.861139906886,0.07125505478945,0.0,6.668105651918919e-12,1.2543623520401258e-19,0.0,0.0,0.0,39980.16918906306,0.0007520819506590071,0.0073453992439210004,0.0712550547894317,0.0158214644445352,3.4592206497722504,0.0025751814797238984,4.0234584289549206e-05,3.5463374035905066
2015-12-07,13115.0,7508615326.413,-5438003563.529,2070611762.884,2184871524.411,2184871524.411,7.971966200472e-07,8.129762361487e-06,0.0,0.0,267.7507308309,91.31649847881,91.87967630335,46564480200.28,10203797138680.0,210227578201.6,112131549.8233,0.0,0.0,6.158113626036e-06,1.971648735451e-06,2.566542642564e-07,0.0,2.566542642564e-07,0.0,4.860865662603,0.07125531144371,0.0,1.4363903063913514e-11,2.7020476537503444e-19,0.0,0.0,0.0,39367.05449389189,0.0007405484202794464,0.008129762361487,0.071255311443696,0.0157827368191578,3.4585126711001797,0.002544997797964432,3.800628144829548e-05,3.545588725644482
2015-12-08,13116.0,7434139792.083,-5403908755.787,2030231036.296,2156259448.599,2156259448.599,-2.261300820686e-07,1.002306488406e-06,0.004933580266064,0.0,265.6765559569,64.90002342668,64.7012237451,46438451787.97,10201766894090.0,224753984877.0,138533027.1489,0.0,0.0,4.554846508952e-09,9.977516418969e-07,0.0002266544700337,0.0,0.004923633905056,0.0,4.860588638317,0.07617894534876,0.000236600831042,-4.074415893127928e-12,-7.66453648109618e-20,0.0,4.933580266063999,0.0,38851.52159637838,0.000730850537677766,0.001002306488406,0.07617894534876249,0.015740020283835816,3.4578245325038792,0.002519754785420517,4.695489563822476e-05,3.549790453032116
2015-12-09,13117.0,7362159118.956,-5370999012.289,1991160106.668,2125533493.662,2125533493.662,-5.2386130777e-07,0.0,0.003979824528283,0.0,261.6661814009,58.21184200576,58.1894667611,46304078400.98,10199775734100.0,236503268167.6,131095436.1207,0.0,0.0,0.0,0.0,0.0001917130356982,0.0,0.003982345452843,0.0,4.860308240841,0.08016129080161,0.0001891921111381,-9.438942482342342e-12,-1.7755948557166577e-19,0.0,3.979824528283,0.0,38297.9007867027,0.0007204361690817421,0.0,0.08016129080159871,0.01569447527198901,3.4571496413861897,0.0024953573903429187,4.4433971078093974e-05,3.553049841430856
